"","pvalue","log2FoldChange","padj","Regulation"
"ENSG00000106991",4.24063325799822e-08,1.34772082622631,1.19538795357692e-06,"Up"
"ENSG00000128791",2.76111153367844e-05,1.3466983666845,0.000342998433809087,"Up"
"ENSG00000205730",3.58790411842887e-06,1.34456570075273,5.89977952697023e-05,"Up"
"ENSG00000110057",0.00147504323668774,1.34441430415526,0.00952871545431722,"Up"
"ENSG00000197301",0.000812306577138273,1.34336990584345,0.00581373855987812,"Up"
"ENSG00000163637",0.00013099719842365,1.34272890539001,0.00128447191357826,"Up"
"ENSG00000156299",9.63361130202281e-05,1.34246764195882,0.000998316421211356,"Up"
"ENSG00000112242",1.11662999796674e-05,1.34173723299848,0.000159358385125247,"Up"
"ENSG00000111145",0.000138491589627805,1.34140567041484,0.00134143009896693,"Up"
"ENSG00000152223",0.000847353184011815,1.34125018285892,0.00603122577580802,"Up"
"ENSG00000115421",0.000398681025085402,1.3411607552315,0.00322561240980254,"Up"
"ENSG00000222009",3.02895687310405e-05,1.34052576739109,0.000371821975846952,"Up"
"ENSG00000241684",1.03019126957727e-05,1.34007321224178,0.000148442044371918,"Up"
"ENSG00000148841",0.0012298969018275,1.33990105471726,0.00821628943145868,"Up"
"ENSG00000073417",0.00034868707255458,1.33914569612369,0.00289775584556671,"Up"
"ENSG00000171617",0.000289813556770762,1.33792707379356,0.00247747528874282,"Up"
"ENSG00000149090",0.000929880660529084,1.33713752418769,0.00650698436424162,"Up"
"ENSG00000179604",0.000550834247668111,1.33704691413939,0.00422206051278454,"Up"
"ENSG00000131446",3.48286231864973e-07,1.3362788275194,7.67837679779142e-06,"Up"
"ENSG00000186594",8.79535820532791e-07,1.33596404128336,1.72837837457127e-05,"Up"
"ENSG00000257207",0.00113204573002188,1.33526797075794,0.00766554845433988,"Up"
"ENSG00000170579",0.00142553468723366,1.33094962608056,0.00927666017781161,"Up"
"ENSG00000136816",3.2352208913685e-06,1.33006748823024,5.43207693405867e-05,"Up"
"ENSG00000110427",0.000155052317229461,1.32971600810974,0.00147432462213087,"Up"
"ENSG00000234719",0.000347671814437685,1.32915224967714,0.00289095025401582,"Up"
"ENSG00000101493",0.000230427308021665,1.3281936260608,0.00204068338513549,"Up"
"ENSG00000105321",2.45610515565652e-05,1.32777714486253,0.000311263092868658,"Up"
"ENSG00000114019",0.000969387038976236,1.32574063172349,0.00674390586905495,"Up"
"ENSG00000061273",0.001236873174642,1.32564262772816,0.00825596419282986,"Up"
"ENSG00000105997",0.000477466522891632,1.32479670439187,0.00373525252311947,"Up"
"ENSG00000116954",0.000677609318637864,1.32472852529796,0.00502306531513794,"Up"
"ENSG00000140464",4.94683955964699e-06,1.32355810690995,7.8531078009396e-05,"Up"
"ENSG00000095574",7.37951111473453e-05,1.32203328115841,0.000799062164967808,"Up"
"ENSG00000140937",0.00115553367056781,1.32160910612814,0.007800311852867,"Up"
"ENSG00000065911",1.18388713336361e-05,1.32002465805303,0.000167554767019499,"Up"
"ENSG00000174791",0.000612149833950148,1.31926734587545,0.00461499508537851,"Up"
"ENSG00000172375",0.00112216919825786,1.31806198290335,0.00760730033435681,"Up"
"ENSG00000196821",0.000276084500104758,1.31694222100537,0.00237542108991034,"Up"
"ENSG00000133961",0.00030788437215562,1.31594522663425,0.00260214062640268,"Up"
"ENSG00000133030",0.00134629836542596,1.31531206037295,0.00886248132696725,"Up"
"ENSG00000115604",0.00152730655291656,1.3145867806045,0.00980100060206249,"Up"
"ENSG00000100522",3.85189526335105e-05,1.31437140012805,0.000455286392612721,"Up"
"ENSG00000167566",0.00053115510816978,1.31414194625217,0.00408696724545977,"Up"
"ENSG00000125844",0.00105740376690346,1.3137532048888,0.00723812280349399,"Up"
"ENSG00000140853",0.000565507718532318,1.31316045630981,0.00431927776317263,"Up"
"ENSG00000100344",0.000614294601311176,1.31218908174176,0.00462824168535994,"Up"
"ENSG00000161791",0.000434675983721013,1.31208058594507,0.00345253619006085,"Up"
"ENSG00000120370",2.43025561285978e-07,1.31076901239386,5.59544677074639e-06,"Up"
"ENSG00000166949",0.000340761308266074,1.3107273932031,0.00284178029904323,"Up"
"ENSG00000166387",0.000847493821319983,1.30896863375245,0.00603122577580802,"Up"
"ENSG00000104064",2.07492274988692e-06,1.30796925626574,3.67241331180875e-05,"Up"
"ENSG00000100401",0.000115837814570925,1.30737846388508,0.00115953217374387,"Up"
"ENSG00000158470",1.82707476469522e-05,1.30709050754161,0.000241813952781945,"Up"
"ENSG00000168994",1.3418020096635e-05,1.30576823994469,0.000186586282951227,"Up"
"ENSG00000069667",0.000133690039858945,1.30505978776835,0.00130391478417981,"Up"
"ENSG00000106397",3.22560798054039e-06,1.30363755383882,5.41974779334147e-05,"Up"
"ENSG00000247679",0.000551358629634156,1.30318987062589,0.00422472356904529,"Up"
"ENSG00000176915",0.0015232894037301,1.30301475092271,0.00977952616387733,"Up"
"ENSG00000081320",1.44514431880394e-05,1.30076936000485,0.000198300377906683,"Up"
"ENSG00000158615",0.000165059596047785,1.29955310434103,0.00155074614962124,"Up"
"ENSG00000121749",1.12847563646243e-06,1.29922303589375,2.14860321341124e-05,"Up"
"ENSG00000126785",6.04031046978751e-06,1.2966058675719,9.28046671664392e-05,"Up"
"ENSG00000188215",0.00012503756704622,1.29630052026124,0.00123567754585909,"Up"
"ENSG00000115380",2.21097498200972e-05,1.29626091853925,0.000284731600164315,"Up"
"ENSG00000168310",8.2484273365908e-07,1.29602059950066,1.63435229119039e-05,"Up"
"ENSG00000141934",0.00118173520996817,1.29470185132005,0.0079456800544072,"Up"
"ENSG00000157593",6.87373644014804e-06,1.29464599463208,0.000103674877602637,"Up"
"ENSG00000260228",3.75955957723549e-07,1.2933658983528,8.22330013258704e-06,"Up"
"ENSG00000127666",1.7504567884531e-05,1.29285867941739,0.000233094848193565,"Up"
"ENSG00000141569",2.39127389893852e-05,1.29248024852545,0.000304177174273075,"Up"
"ENSG00000197467",6.88924241801251e-06,1.29174206716066,0.000103843151497769,"Up"
"ENSG00000106348",4.25763510660194e-06,1.29070664313696,6.85470639280027e-05,"Up"
"ENSG00000105835",7.96204048544411e-07,1.28720450841214,1.59205172682558e-05,"Up"
"ENSG00000059122",0.000134958417791355,1.28525790901579,0.0013141383291951,"Up"
"ENSG00000203485",2.5568528377721e-06,1.28485638378158,4.42693389083733e-05,"Up"
"ENSG00000117228",0.00120854778955837,1.283705756561,0.00810086665454681,"Up"
"ENSG00000198369",0.000799073449632256,1.28340079656903,0.00573622299561628,"Up"
"ENSG00000196466",0.000160270077436382,1.283332405036,0.00151431691605565,"Up"
"ENSG00000130222",0.00137978580462766,1.2828899208801,0.00903370875888898,"Up"
"ENSG00000119537",3.32619278533719e-07,1.28282164336015,7.37383277091094e-06,"Up"
"ENSG00000099377",0.00026737242727544,1.28272478160977,0.00231045388115396,"Up"
"ENSG00000151702",2.41877105144407e-05,1.28258550587885,0.000307183923533396,"Up"
"ENSG00000182197",0.000608643019739784,1.28074816873651,0.00459145678967049,"Up"
"ENSG00000157106",0.000175141047468232,1.28065780851535,0.00162774139717848,"Up"
"ENSG00000082781",0.0010341619955667,1.28061023083943,0.0071096031690615,"Up"
"ENSG00000155760",2.65594896609627e-05,1.28056971089443,0.000331931104429876,"Up"
"ENSG00000092969",0.00112754525062945,1.280399958136,0.00763723983093015,"Up"
"ENSG00000170801",0.000462772672996154,1.27990183913496,0.00363459221725532,"Up"
"ENSG00000158710",0.00091593534784983,1.27939364111841,0.00642823996627353,"Up"
"ENSG00000197381",2.48757512844475e-07,1.27740395214617,5.70541246558567e-06,"Up"
"ENSG00000164136",0.000404596722937172,1.27519032050983,0.00326687567022249,"Up"
"ENSG00000185158",0.000117735547056878,1.27444361893016,0.00117518976652593,"Up"
"ENSG00000185947",0.000160016176714115,1.27420509837257,0.00151368709795016,"Up"
"ENSG00000140105",0.000215678354264933,1.27370718402937,0.00192722170150806,"Up"
"ENSG00000023909",3.92442708841456e-05,1.27365502845347,0.000462485790537937,"Up"
"ENSG00000165379",0.000176409255840798,1.27345352762441,0.00163697916535363,"Up"
"ENSG00000142002",0.000370210733005448,1.27099380174825,0.00303646563422812,"Up"
"ENSG00000123136",1.4845646845552e-05,1.27098539816859,0.000202661328807547,"Up"
"ENSG00000100889",0.000527359147305008,1.27042523916121,0.00406299677349286,"Up"
"ENSG00000150347",8.54856694804123e-07,1.26732587250747,1.68292124556368e-05,"Up"
"ENSG00000171316",5.5498501119233e-07,1.2671514296764,1.15224540236766e-05,"Up"
"ENSG00000287151",2.94384439823217e-06,1.26582936137618,5.00978110136788e-05,"Up"
"ENSG00000012504",7.8466728069312e-06,1.26561278987456,0.000116799975023871,"Up"
"ENSG00000138670",0.00103359884647085,1.26394292760619,0.0071096031690615,"Up"
"ENSG00000132170",2.5189864555134e-05,1.26349711866902,0.000317714319132794,"Up"
"ENSG00000033100",0.000987245276430236,1.26308390498284,0.00685815194065997,"Up"
"ENSG00000083635",2.68473071434115e-05,1.26299588189257,0.000334554439121134,"Up"
"ENSG00000145214",0.000504008622723407,1.26237211954921,0.00391340158573791,"Up"
"ENSG00000149260",0.000990221112447506,1.26193521451853,0.00687482386763497,"Up"
"ENSG00000185246",0.000199260896784106,1.2604342378968,0.00181033225708421,"Up"
"ENSG00000249790",0.000260451039604812,1.25894943160599,0.00225717931818675,"Up"
"ENSG00000163297",0.00140307419074746,1.25791169497391,0.00915458247234488,"Up"
"ENSG00000174485",0.00122490788872356,1.25436847591426,0.00818983499052471,"Up"
"ENSG00000288542",2.0151339956195e-06,1.25425604002327,3.57986155352761e-05,"Up"
"ENSG00000157613",2.68464641599724e-05,1.25382200642757,0.000334554439121134,"Up"
"ENSG00000154359",0.000655996954081858,1.25349424076035,0.0048838737997064,"Up"
"ENSG00000139278",0.000798484856582523,1.25191311020664,0.00573372163481634,"Up"
"ENSG00000177426",9.07853057138266e-05,1.25092748798482,0.000949448076751347,"Up"
"ENSG00000154545",1.37716561788572e-05,1.25033718736679,0.000190505250826416,"Up"
"ENSG00000156304",0.0007154146321309,1.2500717608182,0.00524447029682449,"Up"
"ENSG00000118495",1.59222485486267e-06,1.24924878768683,2.90419867339199e-05,"Up"
"ENSG00000135736",0.000121736091291958,1.24830182878215,0.00120805108715161,"Up"
"ENSG00000172766",1.87412367217298e-06,1.24652808971337,3.35683246787713e-05,"Up"
"ENSG00000148943",0.000270438894373486,1.24643361443223,0.00233441758570547,"Up"
"ENSG00000133138",0.00129030230260713,1.24476187694106,0.0085480737450188,"Up"
"ENSG00000152484",0.000518936075834077,1.24357964638177,0.00401408992095226,"Up"
"ENSG00000119408",3.27000908828921e-06,1.24304081127575,5.48662944427218e-05,"Up"
"ENSG00000167977",5.72250759594193e-07,1.24135944290006,1.18294884294987e-05,"Up"
"ENSG00000149289",0.00124418311949401,1.24074473745544,0.008293164757409,"Up"
"ENSG00000125772",0.000292098670163842,1.24040067067521,0.0024935474796825,"Up"
"ENSG00000142871",7.42451149953867e-06,1.23931829849375,0.000111069947721169,"Up"
"ENSG00000142867",0.000280921229282243,1.23858368536591,0.00241355713218526,"Up"
"ENSG00000177663",1.35879929112317e-05,1.23529837972878,0.000188431396797589,"Up"
"ENSG00000145632",0.000390298979790855,1.23453667297593,0.00316534593800491,"Up"
"ENSG00000106829",1.02711714129178e-05,1.23335721109222,0.000148191672263894,"Up"
"ENSG00000213694",0.0008564406758849,1.23221358928494,0.00608691917323238,"Up"
"ENSG00000134686",2.46241213501682e-06,1.23144441006805,4.29142716318697e-05,"Up"
"ENSG00000127080",0.000514034750824398,1.23058371945004,0.00398307390189366,"Up"
"ENSG00000165895",0.000273862852771607,1.23020459237661,0.00236055937645303,"Up"
"ENSG00000214575",7.98642059908205e-05,1.22699332030087,0.000854318002794279,"Up"
"ENSG00000162825",0.000663824973482555,1.22509383663707,0.00493445985892574,"Up"
"ENSG00000166123",0.000237687446537148,1.2229140323257,0.00209256101531009,"Up"
"ENSG00000131037",0.000191956619689964,1.22273376676187,0.00175465400142327,"Up"
"ENSG00000133104",0.000631893464774318,1.2224408157343,0.00473246184596977,"Up"
"ENSG00000132256",8.19810830505218e-05,1.22193086141832,0.000872272878304036,"Up"
"ENSG00000089060",2.56428824445758e-05,1.22027268368755,0.000322236558550891,"Up"
"ENSG00000113194",0.000860573566927221,1.21979035086363,0.00611155695537011,"Up"
"ENSG00000162944",0.000359345129271641,1.21752616295225,0.00296773154069899,"Up"
"ENSG00000117143",5.31639661986731e-06,1.21595558404433,8.3509398484179e-05,"Up"
"ENSG00000170689",1.32033821651041e-05,1.21385421954137,0.000184030328414492,"Up"
"ENSG00000110811",0.000680925974948497,1.21385267506243,0.005041174752828,"Up"
"ENSG00000181827",7.67905298584597e-05,1.21372853812477,0.00082625087467354,"Up"
"ENSG00000144681",0.000350766482735743,1.21359813734464,0.00290896163313602,"Up"
"ENSG00000144283",1.60404409402493e-05,1.21279569116906,0.000216251591128962,"Up"
"ENSG00000197971",0.000301252030204402,1.21240774028722,0.00255603890304204,"Up"
"ENSG00000171621",0.000747389667765656,1.20729933535125,0.00542721280643942,"Up"
"ENSG00000072682",8.9454796238801e-05,1.20595232350687,0.000940062814699654,"Up"
"ENSG00000106089",0.000256468564431234,1.20292756013261,0.00223076263911116,"Up"
"ENSG00000146833",0.000262641714253164,1.20262879890958,0.00227451344559613,"Up"
"ENSG00000187391",0.000757892150294455,1.20054752196882,0.00548808621213725,"Up"
"ENSG00000060491",2.59944453188437e-06,1.19854919308389,4.49101743928479e-05,"Up"
"ENSG00000082701",5.17657580786997e-05,1.19772965571437,0.000587433098805624,"Up"
"ENSG00000121207",0.000236163694434376,1.19596355950878,0.00208298646779282,"Up"
"ENSG00000115963",5.09757927592143e-05,1.19230793165153,0.000580122987568637,"Up"
"ENSG00000111711",1.03486157494911e-06,1.19221334264428,2.00554829249065e-05,"Up"
"ENSG00000140564",0.000343335654986064,1.19007345457287,0.00285925430709706,"Up"
"ENSG00000217128",1.32902293029986e-06,1.18898285193659,2.4809813513557e-05,"Up"
"ENSG00000138821",2.0935463352057e-05,1.18896682598193,0.000271955997276231,"Up"
"ENSG00000125733",5.36789918242483e-07,1.18760408651244,1.11919170400443e-05,"Up"
"ENSG00000187531",9.37324565234579e-06,1.18679720976266,0.000136627358483155,"Up"
"ENSG00000158747",0.000483381862763814,1.18563733572664,0.00377287523875411,"Up"
"ENSG00000260852",2.84863622213348e-05,1.18541567404347,0.000352587031828196,"Up"
"ENSG00000079931",0.00101913305091734,1.18034364857817,0.0070407467371824,"Up"
"ENSG00000113719",2.03096717478145e-06,1.18020023584788,3.59995339755619e-05,"Up"
"ENSG00000146112",0.00124228731087577,1.17986016505419,0.00828515414370667,"Up"
"ENSG00000213445",5.14461997858892e-05,1.17896605397974,0.000584084387107889,"Up"
"ENSG00000171928",3.20620383133158e-05,1.17839776936905,0.000389971078333534,"Up"
"ENSG00000135655",0.000856594422100049,1.17779696736005,0.00608691917323238,"Up"
"ENSG00000197948",0.000377223280513116,1.17740071002669,0.00308233506007227,"Up"
"ENSG00000086544",0.000366554555890567,1.1763247858659,0.00301165057689029,"Up"
"ENSG00000119787",0.000607272727320339,1.17591438443198,0.00458256752133388,"Up"
"ENSG00000112096",2.08470649086187e-05,1.17384460382458,0.000271250420576665,"Up"
"ENSG00000170542",0.000698835910196046,1.17267819157161,0.00514663978773621,"Up"
"ENSG00000116786",6.67308519297587e-05,1.16988662193935,0.000731527006737796,"Up"
"ENSG00000135596",0.000975541031727784,1.16813635713448,0.00678474153030369,"Up"
"ENSG00000111641",0.000178912010490384,1.16786246674471,0.00165891384950229,"Up"
"ENSG00000157557",0.000252806222324226,1.16727243289525,0.00220131340780934,"Up"
"ENSG00000141753",3.9061598053734e-05,1.16403936656003,0.000460560353151088,"Up"
"ENSG00000049449",2.13971227255516e-06,1.16245428398183,3.77309972079224e-05,"Up"
"ENSG00000120694",0.000419038366921218,1.16174777510401,0.00335691725611427,"Up"
"ENSG00000261609",0.000894139642801228,1.15792519767815,0.00630492560883701,"Up"
"ENSG00000111860",0.000132140739990813,1.15663628623368,0.00129409036424145,"Up"
"ENSG00000106105",2.67397208401037e-05,1.15576994781015,0.000333736317186783,"Up"
"ENSG00000131378",0.000864592108064709,1.15550686022515,0.00613097747910692,"Up"
"ENSG00000137770",0.000347747073610883,1.15485044491478,0.00289095025401582,"Up"
"ENSG00000100483",0.00155052346066322,1.15204658311587,0.00992501290798794,"Up"
"ENSG00000165891",1.46945836211333e-05,1.15041456026813,0.000200943802140996,"Up"
"ENSG00000149658",0.000734394373067766,1.14964302781269,0.00534646843200089,"Up"
"ENSG00000003402",0.000459822011685125,1.14713791587488,0.00361855977290509,"Up"
"ENSG00000108510",0.000378958582265513,1.14599749050431,0.00309228130901278,"Up"
"ENSG00000130449",0.00011648847664107,1.14572071863417,0.00116420212150782,"Up"
"ENSG00000213297",0.000685558642597131,1.1441126370076,0.00506761552651675,"Up"
"ENSG00000113407",0.00028151013188853,1.14381524043076,0.00241687734950397,"Up"
"ENSG00000143751",0.000617665564257647,1.14291338494457,0.00464630844745293,"Up"
"ENSG00000101782",6.05808400002652e-05,1.14286691130918,0.000674639988734296,"Up"
"ENSG00000188706",8.89359647096784e-05,1.14158716117936,0.000935433961853869,"Up"
"ENSG00000175274",3.41894788408473e-06,1.138294311368,5.68459607802277e-05,"Up"
"ENSG00000136560",3.30593514128187e-05,1.13815493991725,0.00039965826548479,"Up"
"ENSG00000107789",2.00487445664449e-05,1.13617278815284,0.000262391550134065,"Up"
"ENSG00000160408",4.85470289223143e-05,1.13617017453907,0.00055619427185661,"Up"
"ENSG00000013375",0.000182995192065117,1.13483248585578,0.00168629610410912,"Up"
"ENSG00000151746",0.000573838527313487,1.13428403890184,0.0043746733520576,"Up"
"ENSG00000165030",5.14710120002502e-06,1.12857056964633,8.12779022829348e-05,"Up"
"ENSG00000083844",0.000216149801825233,1.12834400112576,0.00192944870557276,"Up"
"ENSG00000120594",0.000136000368037182,1.12798388819625,0.00132244242194218,"Up"
"ENSG00000153975",0.000134934274352719,1.12738995863741,0.0013141383291951,"Up"
"ENSG00000105778",0.000169039042449748,1.12670800656231,0.00158087590189196,"Up"
"ENSG00000156162",0.00107434336562141,1.125353837312,0.00732886348502195,"Up"
"ENSG00000135837",0.000271049367281352,1.12479086224759,0.00233884159494382,"Up"
"ENSG00000167491",4.46426221417841e-05,1.12436603387899,0.000518175618015185,"Up"
"ENSG00000077942",9.38076595464174e-05,1.12314440465056,0.000975926657660245,"Up"
"ENSG00000166579",3.41535143511131e-05,1.12145564865326,0.000410185768937212,"Up"
"ENSG00000214517",4.76391154178918e-05,1.12101238850461,0.000547631930533261,"Up"
"ENSG00000005483",6.22453104351525e-05,1.11801819483714,0.000691563067449838,"Up"
"ENSG00000204388",0.000832894072474383,1.11670710380759,0.00593833643539296,"Up"
"ENSG00000185950",0.000887330186270333,1.11625354015463,0.00626430973607051,"Up"
"ENSG00000078295",8.33202561313139e-05,1.11610155291725,0.000885337977477192,"Up"
"ENSG00000135637",0.0011854470273944,1.1152447825031,0.00796615064060472,"Up"
"ENSG00000156298",0.000553043991122583,1.11483117628256,0.00423627793777439,"Up"
